Service:Type,Service:Company,Service:Train number,Stop:Station code,Stop:Station name,Stop:Arrival time,Stop:Departure time,Stop:Planned platform
Stoptrein,Arriva,37566,SDA,Scheemda,2025-03-01T19:15:00+01:00,2025-03-01T19:15:00+01:00,1
Stoptrein,Arriva,37566,WS,Winschoten,2025-03-01T19:20:00+01:00,2025-03-01T19:20:00+01:00,2
Stoptrein,Arriva,37566,NSCH,Bad Nieuweschans,2025-03-01T19:30:00+01:00,,2
Sprinter,NS,6375,HLM,Haarlem,,2025-03-01T18:47:00+01:00,1
Sprinter,NS,6375,HAD,Heemstede-Aerdenhout,2025-03-01T18:52:00+01:00,2025-03-01T18:52:00+01:00,2
Sprinter,NS,6375,HIL,Hillegom,2025-03-01T18:57:00+01:00,2025-03-01T18:57:00+01:00,2
Sprinter,NS,6375,VH,Voorhout,2025-03-01T19:04:00+01:00,2025-03-01T19:04:00+01:00,2
Sprinter,NS,6375,LEDN,Leiden Centraal,2025-03-01T19:10:00+01:00,2025-03-01T19:18:00+01:00,9a
Sprinter,NS,6375,DVNK,De Vink,2025-03-01T19:22:00+01:00,2025-03-01T19:22:00+01:00,1
Sprinter,NS,6375,VST,Voorschoten,2025-03-01T19:25:00+01:00,2025-03-01T19:25:00+01:00,1
Sprinter,NS,6375,GVM,Den Haag Mariahoeve,2025-03-01T19:30:00+01:00,2025-03-01T19:34:00+01:00,1
Sprinter,NS,6375,LAA,Den Haag Laan v NOI,2025-03-01T19:37:00+01:00,2025-03-01T19:38:00+01:00,3
Sprinter,NS,6375,GV,Den Haag HS,2025-03-01T19:41:00+01:00,2025-03-01T19:46:00+01:00,3
Sprinter,NS,6375,GVMW,Den Haag Moerwijk,2025-03-01T19:49:00+01:00,2025-03-01T19:49:00+01:00,1
Sprinter,NS,6375,RSW,Rijswijk,2025-03-01T19:52:00+01:00,2025-03-01T19:52:00+01:00,1
Sprinter,NS,6375,DT,Delft,2025-03-01T19:56:00+01:00,2025-03-01T19:56:00+01:00,4
Sprinter,NS,6375,DTCP,Delft Campus,2025-03-01T19:59:00+01:00,2025-03-01T19:59:00+01:00,4
Sprinter,NS,6375,SDM,Schiedam Centrum,2025-03-01T20:06:00+01:00,2025-03-01T20:06:00+01:00,3
Sprinter,NS,6375,RTD,Rotterdam Centraal,2025-03-01T20:10:00+01:00,2025-03-01T20:12:00+01:00,6
Sprinter,NS,6375,RTB,Rotterdam Blaak,2025-03-01T20:15:00+01:00,2025-03-01T20:15:00+01:00,3
Sprinter,NS,6375,RTZ,Rotterdam Zuid,2025-03-01T20:18:00+01:00,2025-03-01T20:18:00+01:00,3
Sprinter,NS,6375,RLB,Rotterdam Lombardijen,2025-03-01T20:21:00+01:00,2025-03-01T20:21:00+01:00,3
Sprinter,NS,6375,BRD,Barendrecht,2025-03-01T20:25:00+01:00,2025-03-01T20:25:00+01:00,3
Sprinter,NS,6375,ZWD,Zwijndrecht,2025-03-01T20:31:00+01:00,2025-03-01T20:31:00+01:00,3
Sprinter,NS,6375,DDR,Dordrecht,2025-03-01T20:35:00+01:00,,3a
Intercity,NS,2762,ASD,Amsterdam Centraal,,2025-03-01T18:48:00+01:00,5a
Intercity,NS,2762,ASS,Amsterdam Sloterdijk,2025-03-01T18:53:00+01:00,2025-03-01T18:58:00+01:00,4
Intercity,NS,2762,ZD,Zaandam,2025-03-01T19:04:00+01:00,2025-03-01T19:09:00+01:00,2
Intercity,NS,2762,CAS,Castricum,2025-03-01T19:23:00+01:00,2025-03-01T19:23:00+01:00,1
Intercity,NS,2762,AMR,Alkmaar,2025-03-01T19:35:00+01:00,,3
Stopbus ipv trein,Eurobahn,966025,VL,Venlo,,2025-03-01T18:48:00+01:00,
Stopbus ipv trein,Eurobahn,966025,KN,Kaldenkirchen,2025-03-01T18:58:00+01:00,2025-03-01T18:58:00+01:00,
Stopbus ipv trein,Eurobahn,966025,KBRY,Breyell,2025-03-01T19:07:00+01:00,2025-03-01T19:07:00+01:00,
Stopbus ipv trein,Eurobahn,966025,KBOI,Boisheim,2025-03-01T19:15:00+01:00,2025-03-01T19:15:00+01:00,
Stopbus ipv trein,Eurobahn,966025,KDUL,Dülken,2025-03-01T19:26:00+01:00,2025-03-01T19:26:00+01:00,
Stopbus ipv trein,Eurobahn,966025,VIERS,Viersen,2025-03-01T19:39:00+01:00,2025-03-01T19:39:00+01:00,
Stopbus ipv trein,Eurobahn,966025,MCGB,Mönchengladbach Hbf,2025-03-01T19:56:00+01:00,,
Stoptrein,Arriva,32569,STD,Sittard,,2025-03-01T18:48:00+01:00,2a
Stoptrein,Arriva,32569,GLN,Geleen Oost,2025-03-01T18:52:00+01:00,2025-03-01T18:52:00+01:00,1
Stoptrein,Arriva,32569,SBK,Spaubeek,2025-03-01T18:55:00+01:00,2025-03-01T18:55:00+01:00,1
Stoptrein,Arriva,32569,SN,Schinnen,2025-03-01T18:57:00+01:00,2025-03-01T18:57:00+01:00,1
Stoptrein,Arriva,32569,NH,Nuth,2025-03-01T19:00:00+01:00,2025-03-01T19:00:00+01:00,1
Stoptrein,Arriva,32569,HB,Hoensbroek,2025-03-01T19:04:00+01:00,2025-03-01T19:04:00+01:00,2
Stoptrein,Arriva,32569,HRL,Heerlen,2025-03-01T19:08:00+01:00,,2
Stoptrein,Blauwnet,31061,AML,Almelo,,2025-03-01T18:48:00+01:00,2a
Stoptrein,Blauwnet,31061,VZ,Vriezenveen,2025-03-01T18:53:00+01:00,2025-03-01T18:53:00+01:00,1
Stoptrein,Blauwnet,31061,DA,Daarlerveen,2025-03-01T18:58:00+01:00,2025-03-01T18:58:00+01:00,1a
Stoptrein,Blauwnet,31061,VHP,Vroomshoop,2025-03-01T19:00:00+01:00,2025-03-01T19:01:00+01:00,1
Stoptrein,Blauwnet,31061,MRB,Mariënberg,2025-03-01T19:06:00+01:00,2025-03-01T19:06:00+01:00,3
Stoptrein,Blauwnet,31061,HDB,Hardenberg,2025-03-01T19:12:00+01:00,,2
Intercity,NS,770,GN,Groningen,,2025-03-01T18:48:00+01:00,7
Intercity,NS,770,ASN,Assen,2025-03-01T19:05:00+01:00,2025-03-01T19:05:00+01:00,1
Intercity,NS,770,ZL,Zwolle,2025-03-01T19:44:00+01:00,2025-03-01T19:46:00+01:00,3
Intercity,NS,770,LLS,Lelystad Centrum,2025-03-01T20:11:00+01:00,2025-03-01T20:12:00+01:00,1
Intercity,NS,770,ALM,Almere Centrum,2025-03-01T20:26:00+01:00,2025-03-01T20:28:00+01:00,1
Intercity,NS,770,RAI,Amsterdam RAI,2025-03-01T20:47:00+01:00,2025-03-01T20:47:00+01:00,4
Intercity,NS,770,ASDZ,Amsterdam Zuid,2025-03-01T20:50:00+01:00,2025-03-01T20:54:00+01:00,4
Intercity,NS,770,SHL,Schiphol Airport,2025-03-01T21:00:00+01:00,,6-May
Stoptrein,Arriva,37763,GN,Groningen,,2025-03-01T18:48:00+01:00,1a
Stoptrein,Arriva,37763,GNN,Groningen Noord,2025-03-01T18:52:00+01:00,2025-03-01T18:52:00+01:00,1
Stoptrein,Arriva,37763,SWD,Sauwerd,2025-03-01T18:57:00+01:00,2025-03-01T18:58:00+01:00,2
Stoptrein,Arriva,37763,BDM,Bedum,2025-03-01T19:02:00+01:00,2025-03-01T19:02:00+01:00,1
Stoptrein,Arriva,37763,STM,Stedum,2025-03-01T19:08:00+01:00,2025-03-01T19:08:00+01:00,1
Stoptrein,Arriva,37763,LP,Loppersum,2025-03-01T19:12:00+01:00,2025-03-01T19:12:00+01:00,2
Stoptrein,Arriva,37763,APG,Appingedam,2025-03-01T19:19:00+01:00,2025-03-01T19:19:00+01:00,2
Stoptrein,Arriva,37763,DZW,Delfzijl West,2025-03-01T19:23:00+01:00,2025-03-01T19:23:00+01:00,1
Stoptrein,Arriva,37763,DZ,Delfzijl,2025-03-01T19:25:00+01:00,,1
Sprinter,NS,6768,TL,Tiel,,2025-03-01T18:48:00+01:00,3
Sprinter,NS,6768,TPSW,Tiel Passewaaij,2025-03-01T18:51:00+01:00,2025-03-01T18:51:00+01:00,1
Sprinter,NS,6768,GDM,Geldermalsen,2025-03-01T18:59:00+01:00,2025-03-01T19:00:00+01:00,1
Sprinter,NS,6768,CL,Culemborg,2025-03-01T19:05:00+01:00,2025-03-01T19:05:00+01:00,1
Sprinter,NS,6768,HTNC,Houten Castellum,2025-03-01T19:11:00+01:00,2025-03-01T19:12:00+01:00,1
Sprinter,NS,6768,HTN,Houten,2025-03-01T19:15:00+01:00,2025-03-01T19:15:00+01:00,1
Sprinter,NS,6768,UTLN,Utrecht Lunetten,2025-03-01T19:19:00+01:00,2025-03-01T19:19:00+01:00,1
Sprinter,NS,6768,UTVR,Utrecht Vaartsche Rijn,2025-03-01T19:21:00+01:00,2025-03-01T19:21:00+01:00,3
Sprinter,NS,6768,UT,Utrecht Centraal,2025-03-01T19:24:00+01:00,2025-03-01T19:26:00+01:00,20
Sprinter,NS,6768,WD,Woerden,2025-03-01T19:36:00+01:00,2025-03-01T19:37:00+01:00,1
Sprinter,NS,6768,BDG,Bodegraven,2025-03-01T19:45:00+01:00,2025-03-01T19:46:00+01:00,1
Sprinter,NS,6768,APN,Alphen a/d Rijn,2025-03-01T19:53:00+01:00,2025-03-01T19:54:00+01:00,2
Sprinter,NS,6768,LDL,Leiden Lammenschans,2025-03-01T20:02:00+01:00,2025-03-01T20:02:00+01:00,1
Sprinter,NS,6768,LEDN,Leiden Centraal,2025-03-01T20:07:00+01:00,,1
Sprinter,NS,7667,WC,Wijchen,,2025-03-01T18:48:00+01:00,2
Sprinter,NS,7667,NMD,Nijmegen Dukenburg,2025-03-01T18:52:00+01:00,2025-03-01T18:52:00+01:00,2
Sprinter,NS,7667,NMGO,Nijmegen Goffert,2025-03-01T18:55:00+01:00,2025-03-01T18:55:00+01:00,2
Sprinter,NS,7667,NM,Nijmegen,2025-03-01T18:59:00+01:00,2025-03-01T19:02:00+01:00,1a
Sprinter,NS,7667,NML,Nijmegen Lent,2025-03-01T19:05:00+01:00,2025-03-01T19:05:00+01:00,1
Sprinter,NS,7667,EST,Elst,2025-03-01T19:10:00+01:00,2025-03-01T19:10:00+01:00,2
Sprinter,NS,7667,AHZ,Arnhem Zuid,2025-03-01T19:14:00+01:00,2025-03-01T19:14:00+01:00,2
Sprinter,NS,7667,AH,Arnhem Centraal,2025-03-01T19:19:00+01:00,2025-03-01T19:25:00+01:00,3
Sprinter,NS,7667,AHP,Arnhem Velperpoort,2025-03-01T19:27:00+01:00,2025-03-01T19:27:00+01:00,2
Sprinter,NS,7667,AHPR,Arnhem Presikhaaf,2025-03-01T19:31:00+01:00,2025-03-01T19:31:00+01:00,2
Sprinter,NS,7667,VP,Velp,2025-03-01T19:34:00+01:00,2025-03-01T19:34:00+01:00,2
Sprinter,NS,7667,RH,Rheden,2025-03-01T19:38:00+01:00,2025-03-01T19:38:00+01:00,2
Sprinter,NS,7667,DR,Dieren,2025-03-01T19:43:00+01:00,2025-03-01T19:44:00+01:00,1
Sprinter,NS,7667,BMN,Brummen,2025-03-01T19:49:00+01:00,2025-03-01T19:49:00+01:00,1
Sprinter,NS,7667,ZP,Zutphen,2025-03-01T19:54:00+01:00,,1a
Intercity,NS,3972,HRL,Heerlen,,2025-03-01T18:49:00+01:00,5
Intercity,NS,3972,STD,Sittard,2025-03-01T19:04:00+01:00,2025-03-01T19:05:00+01:00,2b
Intercity,NS,3972,RM,Roermond,2025-03-01T19:19:00+01:00,2025-03-01T19:20:00+01:00,2
Intercity,NS,3972,WT,Weert,2025-03-01T19:34:00+01:00,2025-03-01T19:34:00+01:00,2
Intercity,NS,3972,EHV,Eindhoven Centraal,2025-03-01T19:51:00+01:00,,4
Sprinter,NS,8271,ASD,Amsterdam Centraal,,2025-03-01T18:49:00+01:00,11a
Sprinter,NS,8271,ASS,Amsterdam Sloterdijk,2025-03-01T18:54:00+01:00,2025-03-01T18:55:00+01:00,11
Sprinter,NS,8271,ASDL,Amsterdam Lelylaan,2025-03-01T18:59:00+01:00,2025-03-01T18:59:00+01:00,1
Sprinter,NS,8271,SHL,Schiphol Airport,2025-03-01T19:05:00+01:00,2025-03-01T19:08:00+01:00,4
Sprinter,NS,8271,HFD,Hoofddorp,2025-03-01T19:12:00+01:00,,3
Sprinter,NS,5458,ZVT,Zandvoort aan Zee,,2025-03-01T18:49:00+01:00,2
Sprinter,NS,5458,OVN,Overveen,2025-03-01T18:56:00+01:00,2025-03-01T18:56:00+01:00,2
Sprinter,NS,5458,HLM,Haarlem,2025-03-01T19:00:00+01:00,2025-03-01T19:01:00+01:00,3
Sprinter,NS,5458,HLMS,Haarlem Spaarnwoude,2025-03-01T19:04:00+01:00,2025-03-01T19:04:00+01:00,1
Sprinter,NS,5458,HWZB,Halfweg-Zwanenburg,2025-03-01T19:09:00+01:00,2025-03-01T19:09:00+01:00,1
Sprinter,NS,5458,ASS,Amsterdam Sloterdijk,2025-03-01T19:14:00+01:00,2025-03-01T19:14:00+01:00,8
Sprinter,NS,5458,ASD,Amsterdam Centraal,2025-03-01T19:19:00+01:00,,1
Intercity,NS,2175,ASD,Amsterdam Centraal,,2025-03-01T18:50:00+01:00,2a
Intercity,NS,2175,ASS,Amsterdam Sloterdijk,2025-03-01T18:55:00+01:00,2025-03-01T18:55:00+01:00,7
Intercity,NS,2175,HLM,Haarlem,2025-03-01T19:05:00+01:00,2025-03-01T19:07:00+01:00,6
Intercity,NS,2175,HAD,Heemstede-Aerdenhout,2025-03-01T19:12:00+01:00,2025-03-01T19:12:00+01:00,2
Intercity,NS,2175,LEDN,Leiden Centraal,2025-03-01T19:27:00+01:00,,9b
Stoptrein,Arriva,37259,LW,Leeuwarden,,2025-03-01T18:50:00+01:00,1
Stoptrein,Arriva,37259,DEI,Deinum,2025-03-01T18:54:00+01:00,2025-03-01T18:54:00+01:00,1
Stoptrein,Arriva,37259,DRP,Dronryp,2025-03-01T18:59:00+01:00,2025-03-01T19:00:00+01:00,1
Stoptrein,Arriva,37259,FN,Franeker,2025-03-01T19:05:00+01:00,2025-03-01T19:05:00+01:00,1
Stoptrein,Arriva,37259,HLG,Harlingen,2025-03-01T19:13:00+01:00,2025-03-01T19:15:00+01:00,2
Stoptrein,Arriva,37259,HLGH,Harlingen Haven,2025-03-01T19:18:00+01:00,,1
Sprinter,NS,7065,APD,Apeldoorn,,2025-03-01T18:50:00+01:00,2
Sprinter,NS,7065,APDO,Apeldoorn Osseveld,2025-03-01T18:53:00+01:00,2025-03-01T18:53:00+01:00,1
Sprinter,NS,7065,TWL,Twello,2025-03-01T18:59:00+01:00,2025-03-01T18:59:00+01:00,1
Sprinter,NS,7065,DV,Deventer,2025-03-01T19:04:00+01:00,2025-03-01T19:05:00+01:00,3
Sprinter,NS,7065,DVC,Deventer Colmschate,2025-03-01T19:10:00+01:00,2025-03-01T19:10:00+01:00,2
Sprinter,NS,7065,HON,Holten,2025-03-01T19:19:00+01:00,2025-03-01T19:19:00+01:00,1
Sprinter,NS,7065,RSN,Rijssen,2025-03-01T19:25:00+01:00,2025-03-01T19:25:00+01:00,2
Sprinter,NS,7065,WDN,Wierden,2025-03-01T19:31:00+01:00,2025-03-01T19:31:00+01:00,1
Sprinter,NS,7065,AML,Almelo,2025-03-01T19:36:00+01:00,,
Sprinter,NS,4173,HNK,Hoorn Kersenboogerd,,2025-03-01T18:50:00+01:00,1
Sprinter,NS,4173,HN,Hoorn,2025-03-01T18:54:00+01:00,2025-03-01T18:55:00+01:00,2
Sprinter,NS,4173,PMO,Purmerend Overwhere,2025-03-01T19:07:00+01:00,2025-03-01T19:07:00+01:00,1
